rms,centroid,bandwidth,label,file
0.062208887,1659.1818861940155,1600.3630083837713,male,arctic_a0012(6).wav
0.09314004,1825.4583028183167,1620.245718563967,male,arctic_a0260(1).wav
0.061125595,1509.1101964517215,1505.3960022069925,male,arctic_a0272(9).wav
0.079843335,1724.512681433029,1672.5620354757607,male,arctic_b0123(6).wav
0.08559061,1493.554152921791,1529.7341677698964,male,arctic_a0054(2).wav
0.07786157,1844.0571916721137,1638.2927616042175,male,arctic_a0365(10).wav
0.079794176,1658.0195331701339,1495.063461884405,male,arctic_b0393(2).wav
0.059502013,1407.4952316646554,1567.9518229962707,male,arctic_a0442.wav
0.10267425,1210.3630469916807,1283.7817582631171,male,arctic_a0371(4).wav
0.09949254,1986.8585979406473,1692.518850269768,male,arctic_b0469(1).wav
0.0830695,1602.3518872131804,1600.5510585101106,male,arctic_b0132(2).wav
0.1037035,1757.6939737406788,1637.9826007068236,male,arctic_a0487(7).wav
0.08924581,2007.0383362074774,1532.9756503365338,male,arctic_b0440(2).wav
0.08439361,1556.4812101109237,1484.026005307661,male,arctic_b0219(4).wav
0.05807375,2275.908584221911,1833.749730530402,male,arctic_a0325(3).wav
0.08161862,1663.7989820226162,1703.5360092389396,male,arctic_a0208(7).wav
0.09326609,1518.2452801863349,1479.843177094829,male,arctic_a0367(8).wav
0.11452239,1826.5083483804608,1741.2606295445794,male,arctic_b0378(6).wav
0.09699326,1183.1074425808383,1489.112181858067,male,arctic_a0054(8).wav
0.060011093,1695.615362544838,1586.0402428511893,male,arctic_b0280(1).wav
0.111719005,1708.5850389372104,1656.968330245862,male,arctic_a0044(7).wav
0.13169901,1706.8579141961932,1703.5102646331372,male,arctic_b0397(6).wav
0.053811174,1944.1682655271338,1836.1215830586834,male,arctic_a0103(3).wav
0.07147443,1817.3549682930968,1573.5438421611218,male,arctic_a0241(9).wav
0.10265388,1465.8241974957978,1599.7307329760768,male,arctic_a0567(7).wav
0.09342546,1759.2010655080728,1697.9742656774852,male,arctic_a0592(8).wav
0.071007244,1882.6563523291081,1619.123359396369,male,arctic_b0263(2).wav
0.11550353,2088.744251402185,1759.955183323896,male,arctic_b0524(6).wav
0.064117715,1693.3182497942266,1637.9557272969628,male,arctic_a0357(10).wav
0.05625181,1985.5147266717538,1761.3386912755157,male,arctic_b0338(7).wav
0.062486034,2330.8961644233,1829.122173351547,male,arctic_a0522(3).wav
0.07795338,2350.972947589538,1672.9879771440246,male,arctic_a0415(1).wav
0.0883132,927.3825011330802,1340.5187370591034,male,arctic_a0311(6).wav
0.09325019,2164.910451382332,1779.1642643773964,male,arctic_b0327(4).wav
0.097229466,2113.807793627878,1705.5169551221713,male,arctic_a0122(2).wav
0.09471847,1507.894621679657,1389.13111938812,male,arctic_a0146(4).wav
0.08248296,1683.4109443157904,1508.4730714663256,male,arctic_a0507(9).wav
0.08319379,2249.9730041253283,1782.169014400753,male,arctic_a0193(11).wav
0.063129395,1562.8038270187456,1458.9629766436365,male,arctic_a0314(1).wav
0.05706889,1742.2551287220074,1591.8097044303215,male,arctic_a0501(2).wav
0.07151538,2099.6547348456907,1642.4809283682334,male,arctic_b0281(2).wav
0.06500309,1650.3740261123864,1464.2752640829804,male,arctic_b0049(4).wav
0.052657187,1693.998474918644,1644.5965592316834,male,arctic_b0348(7).wav
0.08521866,1305.0562990987726,1360.0234827967652,male,arctic_b0438(3).wav
0.06634947,1383.757931879024,1539.4594411142307,male,arctic_a0246.wav
0.05444956,1927.8238497522045,1528.246698268127,male,arctic_a0376(9).wav
0.10267186,1225.8183745004876,1433.4762139722159,male,arctic_a0074(8).wav
0.07196939,1496.6543051438205,1590.9691197731165,male,arctic_a0049(8).wav
0.057353456,2225.3262202151254,1572.8823767213485,male,arctic_a0202(1).wav
0.06696556,1841.6304756741056,1666.5073486017366,male,arctic_a0186(2).wav
0.055860054,1967.5836878686596,1670.540822312216,male,arctic_b0522(1).wav
0.06599942,2094.1378819807346,1671.6648816978604,male,arctic_b0383(4).wav
0.05801326,2225.536494924784,1673.529590782837,male,arctic_b0354(7).wav
0.07918598,1676.1072793472456,1590.7137598900583,male,arctic_a0278(8).wav
0.060755815,1904.97518978916,1583.652448509852,male,arctic_b0524(2).wav
0.10631496,1581.0219474817957,1533.394184237945,male,arctic_a0243(2).wav
0.10088626,1126.2596920495002,1213.6156844769164,male,arctic_b0502(3).wav
0.055731732,1620.2516977440841,1885.8367398905962,male,arctic_a0005(11).wav
0.09503054,1545.7753737199498,1548.9097271949736,male,arctic_a0355(8).wav
0.0807417,1342.2421778987325,1568.4454628576607,male,arctic_a0274.wav
0.10982334,1650.6641588805105,1647.7483488249559,male,arctic_b0084(6).wav
0.06425264,1676.3255863373513,1507.9062629462207,male,arctic_a0016(10).wav
0.042117886,1268.9674007068306,1570.7849793910432,male,arctic_a0103.wav
0.06557577,1821.6506721573019,1686.9468641624808,male,arctic_b0208(7).wav
0.10675805,1420.0933413771975,1537.0274138527789,male,arctic_a0178(11).wav
0.103398554,1576.0993989994236,1485.8762968685267,male,arctic_a0033(1).wav
0.07534792,1544.1205813316053,1536.4993362900013,male,arctic_a0234(1).wav
0.099450976,1700.9012194280735,1675.5972766868576,male,arctic_a0168(7).wav
0.07445779,1531.8457861307284,1411.7313587860792,male,arctic_a0480(4).wav
0.045244683,1432.200060836198,1568.8360306417244,male,arctic_a0386.wav
0.09772849,1504.7585766219754,1645.005930536779,male,arctic_a0272(8).wav
0.09331449,2302.126875586329,1701.6706760285153,male,arctic_a0236(1).wav
0.074041545,1342.4075884769218,1445.876472874112,male,arctic_a0006(8).wav
0.07802135,1319.776970709738,1321.2346095796042,male,arctic_a0576(4).wav
0.12927665,1810.6206824679402,1710.402810718523,male,arctic_a0184(7).wav
0.0672398,1121.1329775443864,1454.5366704482328,male,arctic_b0368.wav
0.055102263,1234.9706289507924,1496.1629392742527,male,arctic_a0047.wav
0.093135715,1451.244139830619,1708.5633141310152,male,arctic_a0426(11).wav
0.091841646,1457.67573284843,1769.7142015209579,male,arctic_a0054(11).wav
0.07364218,1948.0224992003498,1666.9474961686599,male,arctic_b0373(7).wav
0.07280137,1735.3717344454674,1513.4465259640565,male,arctic_b0426(1).wav
0.10188728,1712.364131604216,1506.706676015614,male,arctic_a0062(6).wav
0.08650517,1428.6128869734555,1614.4603033418346,male,arctic_a0283(11).wav
0.05740119,1248.7939873982805,1492.5614735913584,male,arctic_a0196.wav
0.07840704,1849.5260516705316,1616.6951694447685,male,arctic_a0525(2).wav
0.072375596,1318.3925402574087,1463.763541598041,male,arctic_a0384.wav
0.07732057,1849.0961322116998,1550.518195450796,male,arctic_b0100(1).wav
0.055476226,1352.077485156771,1589.3055668274417,male,arctic_a0519.wav
0.054972645,1167.8182922481333,1512.8303376523604,male,arctic_b0343.wav
0.072733596,2006.5890635580213,1668.0335208121066,male,arctic_a0344(10).wav
0.0934495,1626.6064812524992,1608.7016135146248,male,arctic_a0343(8).wav
0.0719907,1669.0419154260642,1604.3803388391577,male,arctic_a0093(8).wav
0.064694844,2053.8772038242896,1910.4216958001361,male,arctic_a0296(11).wav
0.062182516,1678.9043387607685,1622.5148029385964,male,arctic_b0116(7).wav
0.04911649,2094.4959659953665,1811.1796043256882,male,arctic_a0307(3).wav
0.06069269,1614.3248603810825,1471.5307838421375,male,arctic_a0192(9).wav
0.07403824,1487.5208735968165,1538.4656403560832,male,arctic_b0406(7).wav
0.08704344,2044.3618043857095,1645.1339173706406,male,arctic_b0087(1).wav
0.072303794,1341.4099121473005,1390.616431546933,male,arctic_a0418(4).wav
0.064950556,1160.7095537563662,1285.3014359539695,male,arctic_b0062(3).wav
0.07977079,1716.9896859045734,1590.4107042612166,male,arctic_a0437(8).wav
0.08721246,1855.2714252325343,1584.0325082949932,male,arctic_a0121(9).wav
0.0666638,1252.1797746273426,1490.221343921421,male,arctic_a0402.wav
0.07435869,1054.9300585483286,1382.7873585327516,male,arctic_a0333(6).wav
0.08439164,1206.0785532079378,1453.0963436021373,male,arctic_a0360.wav
0.06611188,1794.3580716706201,1470.9168133738292,male,arctic_a0482(1).wav
0.085195504,1653.2285098568407,1609.5494953152952,male,arctic_a0454(8).wav
0.11715913,1777.7450793205583,1544.4080107713694,male,arctic_a0365(2).wav
0.086430825,1909.189482311877,1648.4265268478953,male,arctic_a0044(1).wav
0.058300663,2226.5232407088743,1721.2164751683354,male,arctic_b0307(1).wav
0.093985274,1738.6852409165194,1667.6230934473551,male,arctic_a0296(6).wav
0.07016075,1676.3158115949325,1510.6509216267114,male,arctic_b0181(1).wav
0.07254709,2304.3312588084655,1790.0353744460958,male,arctic_b0481(4).wav
0.07950901,1637.0107305908632,1556.8484805280145,male,arctic_b0039(6).wav
0.08576862,2036.3140930503885,1605.9453905230139,male,arctic_b0471(1).wav
0.07852618,2093.1271440359214,1545.3457366540001,male,arctic_a0586(6).wav
0.051907454,2495.596239940433,1951.8582822413023,male,arctic_a0102(3).wav
0.11912598,1165.4735271991678,1349.8890710431422,male,arctic_a0029(4).wav
0.092871286,1719.7268954119643,1574.5496520932832,male,arctic_a0425(8).wav
0.09385315,1466.5526179017402,1415.904437595544,male,arctic_a0429(4).wav
0.08787048,1728.6787987344474,1549.4604030372718,male,arctic_a0062(8).wav
0.07262056,1797.7662382993242,1519.9322055433734,male,arctic_a0585(9).wav
0.044914935,1418.289005361759,1360.9554899615962,male,arctic_a0134(9).wav
0.12006082,1824.0448327945169,1675.61729974938,male,arctic_a0232(7).wav
0.09762612,1236.5885243658577,1365.3171611866583,male,arctic_a0487(4).wav
0.064709336,1840.745454699076,1575.739485792124,male,arctic_b0414(7).wav
0.060597114,1231.9518483196182,1423.6279423106444,male,arctic_b0081.wav
0.07351522,1546.140518969293,1501.5020548103082,male,arctic_b0443(2).wav
0.096857905,1431.0484375335327,1342.4320684113006,male,arctic_b0474(3).wav
0.063456826,1536.3836256966943,1645.8879866584628,male,arctic_a0073(10).wav
0.06896668,1801.244666839191,1451.1387052962814,male,arctic_a0393(1).wav
0.047004957,1681.41874960312,1582.1856825631908,male,arctic_a0249(10).wav
0.05592807,1745.5103780673198,1617.464406001582,male,arctic_a0059(10).wav
0.05970156,1663.1114272940283,1579.7340491368132,male,arctic_b0255(2).wav
0.082087055,1594.2686412561877,1536.7766775942164,male,arctic_b0444(7).wav
0.064911775,1394.7523102459054,1620.8486707627758,male,arctic_a0013(6).wav
0.0719671,2362.194548172952,1599.0046215777636,male,arctic_a0258(1).wav
0.08130806,1484.6750080615527,1533.245210363133,male,arctic_b0418(2).wav
0.06619129,2276.0614399754572,1653.4240516942702,male,arctic_b0401(1).wav
0.08668713,1645.5840659849055,1517.234742065154,male,arctic_a0518(1).wav
0.09683087,1814.935008155041,1636.8024333467577,male,arctic_a0035(7).wav
0.062068257,1323.2452631290237,1390.0462273692237,male,arctic_a0466(4).wav
0.074526176,1595.3767007773486,1361.8617200774852,male,arctic_b0184(3).wav
0.10295362,2023.6475426469103,1655.5636884599976,male,arctic_a0586(8).wav
0.06945561,1709.3887966302207,1775.8772828322974,male,arctic_a0247(11).wav
0.08031055,2062.435595102686,1619.0594022249575,male,arctic_a0063(1).wav
0.041884363,1228.0269713696314,1453.9398042645626,male,arctic_a0019.wav
0.06916902,1300.731387995246,1450.8139092480974,male,arctic_a0022(8).wav
0.050150286,2179.715717069473,1660.9694689586404,male,arctic_b0078(1).wav
0.08311722,1902.6948638087542,1613.4405667891967,male,arctic_a0372(2).wav
0.07118738,1250.6575303321622,1544.2021017567472,male,arctic_a0355.wav
0.08538373,1377.2003452050037,1320.2765670962256,male,arctic_a0183(4).wav
0.07488874,2036.087049778092,1669.9808722582025,male,arctic_a0247(1).wav
0.09888463,1095.0546481828646,1393.6764596292544,male,arctic_a0218(6).wav
0.054765638,2007.67628507543,1583.6967184400885,male,arctic_a0012(10).wav
0.06500309,1650.3740261123864,1464.2752640829804,male,arctic_b0049(1).wav
0.048649624,1264.6914411265745,1527.8939770934264,male,arctic_a0387.wav
0.09707317,2346.559844729498,1966.673049349788,male,arctic_a0077(3).wav
0.0594148,2037.1798382356203,1703.4842789223335,male,arctic_b0494(1).wav
0.115942374,1939.9985681252654,1481.476561560855,male,arctic_b0350(2).wav
0.07729747,1413.845974525463,1375.0050371171412,male,arctic_a0159(4).wav
0.060083497,1819.8722759298514,1651.1549424706984,male,arctic_a0184(10).wav
0.082477085,1981.507850945118,1575.8443018237288,male,arctic_b0496(1).wav
0.051785234,1951.7197750355263,1821.3337712524792,male,arctic_a0311(3).wav
0.07064221,1453.0297394625513,1540.0417941874964,male,arctic_b0495.wav
0.10718177,1655.9893142432782,1668.6589067973503,male,arctic_a0497(7).wav
0.08965713,1824.7086940520178,1670.606722776286,male,arctic_a0538(7).wav
0.084041424,1343.8759506488557,1337.7319850253482,male,arctic_a0482(4).wav
0.091037266,2388.823037165386,1653.3369430503037,male,arctic_a0169(1).wav
0.15121895,1806.399230639373,1603.8216537347212,male,arctic_b0401(6).wav
0.052584115,1249.6508552692208,1510.087543034469,male,arctic_a0266.wav
0.043233365,1442.7349780292009,1817.6655345647532,male,arctic_c0004.wav
0.08192878,1783.5957234202808,1624.5556685551055,male,arctic_b0468(1).wav
0.120684646,1673.551836435478,1728.8010896613866,male,arctic_a0185(7).wav
0.081748255,1663.7260654046954,1477.4035776644673,male,arctic_a0349(9).wav
0.101528384,1685.8298015365904,1593.020323257233,male,arctic_a0180(7).wav
0.06510127,1284.206280873315,1408.1034287964364,male,arctic_a0362.wav
0.07355533,1179.3486198403125,1288.5850104703484,male,arctic_a0380(4).wav
0.10932534,1583.7779131446102,1652.5409907461658,male,arctic_a0047(7).wav
0.06153046,1565.2141807706912,1507.7527788233651,male,arctic_a0371(2).wav
0.06466282,1350.6686637355306,1498.9301003291325,male,arctic_a0014.wav
0.09470416,1735.0006544431467,1575.476869827757,male,arctic_b0107(2).wav
0.06129756,1299.0555655616213,1516.3851845878125,male,arctic_a0179.wav
0.060253866,1202.427649457516,1480.8636866335053,male,arctic_a0060.wav
0.06457605,1791.1702233939945,1603.6037916506687,male,arctic_a0359(10).wav
0.06869561,1973.2139897979398,1534.9616465555011,male,arctic_a0258(10).wav
0.05926803,1969.3155665540544,1514.1121535604768,male,arctic_a0374(1).wav
0.0609276,1761.5036334602896,1560.2065572440151,male,arctic_b0319(4).wav
0.08858524,1843.284676513382,1778.3782086835588,male,arctic_a0090(11).wav
0.07766656,1467.2518066792707,1527.030182205595,male,arctic_a0002(8).wav
0.07041039,2195.6376918044903,1674.0360261392118,male,arctic_b0051(4).wav
0.06566001,1653.2668435083608,1596.3740410006149,male,arctic_a0359(2).wav
0.090737276,1778.3312218804872,1630.2881937357145,male,arctic_b0218(2).wav
0.07579931,1379.7901543796827,1485.8908010253992,male,arctic_a0309(6).wav
0.08297219,1161.4646997560646,1350.951811364857,male,arctic_a0160(4).wav
0.09686075,1500.1452848144945,1494.8465835838763,male,arctic_a0116(8).wav
0.080652155,1668.080793282671,1758.810713128211,male,arctic_a0120(11).wav
0.07443446,2399.2119441769273,1612.2959335161042,male,arctic_a0438(1).wav
0.049217645,1211.0787545462988,1563.2824723495462,male,arctic_a0198.wav
0.075705886,1530.873669667363,1477.4225085614821,male,arctic_a0276(9).wav
0.06576248,1678.6801728423518,1511.1273466028351,male,arctic_a0454(9).wav
0.09860426,1674.0308213271019,1509.6167273718106,male,arctic_a0123(7).wav
0.09657592,1457.5663235927989,1508.5455087571665,male,arctic_a0523(6).wav
0.054780312,2126.9991571451583,1849.5582159200264,male,arctic_a0238(3).wav
0.06848493,1615.2645027490064,1450.7809331659355,male,arctic_a0432(9).wav
0.052465823,1139.0139718695066,1416.1645907165544,male,arctic_b0119.wav
0.05902121,1961.861270612006,1698.9196405018488,male,arctic_b0083(7).wav
0.08733517,1671.0359099615105,1587.7194518858748,male,arctic_a0187(8).wav
0.10591785,1089.7219924218539,1411.785118636481,male,arctic_a0455(6).wav
0.060224235,1629.6644016794496,1517.6618034100297,male,arctic_b0118(4).wav
0.119180165,1687.3991131377954,1775.8212791113142,male,arctic_a0069(7).wav
0.07267871,1621.8142705338494,1608.100231759705,male,arctic_a0531(10).wav
0.092188776,2052.0796341728287,1609.749210359037,male,arctic_a0106(1).wav
0.047544964,1423.5641498916905,1401.047122599715,male,arctic_a0211(9).wav
0.08277701,1619.9052865724195,1523.8024317518168,male,arctic_b0244(3).wav
0.07370487,1535.0068810853948,1559.9325584004587,male,arctic_a0260(10).wav
0.1251532,1999.721982850675,1714.0770097474694,male,arctic_a0322(7).wav
0.08968138,1834.2640201305526,1582.065331278765,male,arctic_a0507(1).wav
0.06729391,1470.2562384311523,1588.7862344719447,male,arctic_a0176(6).wav
0.055708695,1398.2858925040453,1475.211458047509,male,arctic_b0486.wav
0.0574484,1540.1833441741746,1636.640776247453,male,arctic_a0070(11).wav
0.06238757,1561.3821857006799,1631.0282240886165,male,arctic_b0396(7).wav
0.08135754,2021.9827242985134,1636.6283422963052,male,arctic_a0267(2).wav
0.07474924,1980.5047190885246,1515.1084575193395,male,arctic_a0034(2).wav
0.0818496,2263.9312269202865,1691.8289504247498,male,arctic_a0122(1).wav
0.08195573,1187.6363234754635,1282.7291931323207,male,arctic_a0205(4).wav
0.060636245,1627.9886828097942,1514.1380171094904,male,arctic_b0097(3).wav
0.10231121,1573.5901436021234,1439.4078697542764,male,arctic_b0483(2).wav
0.07351055,1692.5139625312856,1615.743529123343,male,arctic_b0109(4).wav
0.0557894,1407.329312298194,1591.0536791860934,male,arctic_a0053.wav
0.061967906,1092.054209747656,1369.9484531234903,male,arctic_b0240.wav
0.11034534,1131.8761331428773,1436.51478555553,male,arctic_a0502(6).wav
0.055229325,2080.4461324932513,1580.5620521951855,male,arctic_b0145(1).wav
0.07085863,1326.0684532679538,1428.1563315701235,male,arctic_a0474(2).wav
0.09737687,1678.6799050581083,1537.135816205223,male,arctic_b0035(6).wav
0.10258366,1493.0101815295898,1520.5764662215759,male,arctic_a0420(8).wav
0.05738707,1288.228997002204,1494.0725245352558,male,arctic_a0244.wav
0.06266831,1618.8038366950634,1614.5635150602664,male,arctic_a0482(10).wav
0.052371748,1254.2720726978916,1501.016755410423,male,arctic_a0457.wav
0.053575944,1319.9812364083582,1504.155326711623,male,arctic_b0404.wav
0.06755511,1945.2321576642526,1607.571395003998,male,arctic_b0227(7).wav
0.06527499,2209.4068928063944,1815.3636997182575,male,arctic_a0319(3).wav
0.08013788,1103.6806780929069,1355.454025751847,male,arctic_a0057(4).wav
0.062128168,1918.0881552047772,1666.9184777061778,male,arctic_a0560(10).wav
0.061707124,2014.1990424583746,1812.730720702465,male,arctic_a0281(3).wav
0.079133846,1387.4516472836622,1411.1527707702655,male,arctic_a0553(4).wav
0.0722214,2093.5403320865885,1652.8746284494446,male,arctic_b0484(4).wav
0.08229109,1153.7857109510053,1274.5467107416812,male,arctic_a0118(4).wav
0.057928633,2083.1820246430234,1623.5468361373676,male,arctic_a0104(9).wav
0.08662103,1734.9781117106977,1506.403853753636,male,arctic_b0012(1).wav
0.12157506,1683.6361349619733,1665.3600813708135,male,arctic_a0555(7).wav
0.06683309,1350.77631962245,1459.5231348223351,male,arctic_a0513.wav
0.062253874,1455.3717248236005,1585.072114989162,male,arctic_a0372.wav
0.10478297,1742.4628190069468,1706.1736952149618,male,arctic_a0136(7).wav
0.07566229,1221.775353998753,1494.7646304301375,male,arctic_b0512.wav
0.067554325,1484.0543199984552,1497.6220312560367,male,arctic_b0002(1).wav
0.079173535,1134.23745749846,1320.4210473890246,male,arctic_b0442.wav
0.052208796,1369.7376265251996,1545.855246967529,male,arctic_a0351.wav
0.062228303,1862.0005593225508,1614.5844255238464,male,arctic_a0454(10).wav
0.071333885,1609.3364152826432,1608.926929282248,male,arctic_a0177(10).wav
0.0810742,2105.4072064824986,1726.809398933871,male,arctic_a0212(7).wav
0.044135943,2049.9508088962248,1729.96451068189,male,arctic_a0373(1).wav
0.05219758,1768.7023100822187,1465.178292885199,male,arctic_b0025(1).wav
0.064005,1803.744225201787,1695.0531142255068,male,arctic_a0343(10).wav
0.07827437,1518.5881799764575,1516.8648059924667,male,arctic_a0021(9).wav
0.101434685,1631.0321045999951,1571.5101424994014,male,arctic_b0035(2).wav
0.086258166,1863.923751587104,1627.4860622257218,male,arctic_a0523(2).wav
0.059833143,1193.3777545765893,1431.308783589859,male,arctic_b0111.wav
0.07844329,1085.8367979585066,1238.3151862571374,male,arctic_b0239(3).wav
0.057111006,1378.9699559665964,1555.4422878093887,male,arctic_a0431(8).wav
0.091969624,1743.13488239145,1646.7576425489751,male,arctic_a0527(8).wav
0.08330431,1612.3949406973481,1588.247438344151,male,arctic_b0431(2).wav
0.094724104,1510.3821434554775,1423.9677177876754,male,arctic_a0565(9).wav
0.068379745,1732.7574584886822,1533.1165615890986,male,arctic_a0024(9).wav
0.105247624,1103.0625531634591,1248.2933110806844,male,arctic_a0420(4).wav
0.060581006,1560.4977108223868,1673.5025656042883,male,arctic_a0021(6).wav
0.08780773,1496.3858468143294,1396.6885040220232,male,arctic_a0134(4).wav
0.08906468,1805.3969582495577,1558.4272093502805,male,arctic_b0160(2).wav
0.06132708,2680.02196144937,1876.7188874792644,male,arctic_a0226(3).wav
0.095921256,1221.6541109503971,1406.2585176356124,male,arctic_a0409(6).wav
0.093394525,1468.578856628375,1468.081431025491,male,arctic_b0294(2).wav
0.08454639,1779.099623060631,1708.5587808922373,male,arctic_a0087(11).wav
0.07612751,1449.907137313645,1468.1712750007648,male,arctic_a0285(2).wav
0.094342746,1222.6325722423403,1416.6885994697075,male,arctic_a0545(6).wav
0.09089439,1562.8558204050396,1509.3965844225202,male,arctic_b0525(4).wav
0.054125488,1621.3777564699624,1917.364240360964,male,arctic_c0020.wav
0.04967876,2221.654864889134,1791.3767086103467,male,arctic_a0331(3).wav
0.09530977,1748.073480998992,1682.6002640312627,male,arctic_a0413(11).wav
0.087459214,1745.7368932078643,1641.6990184650292,male,arctic_a0288(6).wav
0.07776646,1837.8013403697203,1630.3311974360722,male,arctic_a0267(8).wav
0.07122634,1422.11882071847,1563.8547995430413,male,arctic_b0476.wav
0.08072196,2232.2208275988096,1993.2433732707254,male,arctic_a0069(3).wav
0.06995827,1860.6899743898769,1964.504345129898,male,arctic_a0030(7).wav
0.07948389,1254.050713021347,1449.7340221416625,male,arctic_a0305(6).wav
0.08674235,1509.4054584567693,1532.2946821949804,male,arctic_b0470(2).wav
0.087730035,1870.8388708750124,1553.5991697858094,male,arctic_a0117(8).wav
0.085890725,1984.9317141588456,1633.514766925899,male,arctic_b0042(4).wav
0.105518244,1828.5169849069805,1575.6657431995113,male,arctic_a0470(7).wav
0.057144728,1176.8872558032367,1419.8081845808922,male,arctic_b0163.wav
0.07249016,1997.4490766391502,1611.1778232009494,male,arctic_a0100(2).wav
0.0856461,1759.532953276683,1655.0958043525163,male,arctic_b0285(2).wav
0.041771717,1097.7818343338959,1372.3698212864158,male,arctic_b0074.wav
0.07727229,1612.5677079485235,1570.6159163963814,male,arctic_b0438(1).wav
0.068175234,1993.4926373878336,1594.9311667746897,male,arctic_a0349(1).wav
0.062798746,1944.4757570810234,1649.5923228682097,male,arctic_b0060(1).wav
0.07990627,1872.8631941007984,1554.5582591706072,male,arctic_b0400(2).wav
0.067140296,1316.6229233682993,1405.5369586136005,male,arctic_a0394(4).wav
0.11091194,1695.8702487775734,1579.7875720527359,male,arctic_b0007(1).wav
0.09105404,1771.5672099879234,1529.5450114516125,male,arctic_a0305(8).wav
0.059231963,1241.542704709519,1522.0340814593642,male,arctic_a0559.wav
0.04629803,1213.0797802473053,1515.0864388017073,male,arctic_b0372.wav
0.10893083,1696.2359884487264,1654.564357496771,male,arctic_a0371(7).wav
0.11962585,1649.5924408639137,1426.6351868891336,male,arctic_b0303(2).wav
0.057508748,1573.2744111237428,1492.4201594766448,male,arctic_a0565(10).wav
0.053625513,1685.006542616619,1545.212132094333,male,arctic_a0467.wav
0.07845692,1539.6236889160002,1438.12475745498,male,arctic_a0214(4).wav
0.077940635,1663.990032957547,1523.2258216667885,male,arctic_b0415(1).wav
0.06891789,1549.3764097008566,1459.1228284688777,male,arctic_a0441(4).wav
0.08842478,1396.3356500070677,1385.0876289618514,male,arctic_a0221(1).wav
0.055545297,2320.089196080031,1826.265573229255,male,arctic_a0306(3).wav
0.09422613,1588.046360104633,1465.697667065801,male,arctic_b0081(4).wav
0.06489196,1555.6372586745815,1838.970013831565,male,arctic_a0098(11).wav
0.055933777,1923.702975969806,1647.1205322274482,male,arctic_a0191(10).wav
0.05838516,2016.3983493441833,1788.1899321431806,male,arctic_a0140(11).wav
0.073386185,1426.015764292069,1396.9449647219174,male,arctic_a0535(4).wav
0.062451,1888.5141895912507,1476.6417490659776,male,arctic_b0228(4).wav
0.054546062,1605.5475534679692,1792.1552922401547,male,arctic_c0051.wav
0.07999077,1816.6437218488877,1561.6633339712107,male,arctic_b0120(4).wav
0.08044543,1878.0497698293807,1705.0963599585107,male,arctic_a0068(11).wav
0.06762296,1852.2625813437435,1665.225215018393,male,arctic_a0061(8).wav
0.10170775,1609.2892652232497,1558.2580499521507,male,arctic_a0567(8).wav
0.08048223,1484.590297301499,1444.0869277564973,male,arctic_a0420(9).wav
0.06408918,2409.7811111220944,1555.0701525844277,male,arctic_b0213(4).wav
0.07613481,1306.0620183738017,1493.0541996075951,male,arctic_a0548(6).wav
0.078778036,1675.9729033855865,1410.695091955961,male,arctic_a0513(1).wav
0.07200455,2247.0886992025826,1671.3356855093894,male,arctic_a0586(10).wav
0.082062416,1703.882106553299,1648.664736896931,male,arctic_a0219(11).wav
0.047552433,2263.8617555285364,1887.3047477124283,male,arctic_a0111(3).wav
0.066969514,2375.2740804400178,1766.8689420063606,male,arctic_a0508(3).wav
0.11078325,1438.8603838718848,1439.7638672732783,male,arctic_b0319(6).wav
0.07087346,2844.5704287978015,1672.2270161472547,male,arctic_b0130(4).wav
0.0752551,1566.9130351870551,1562.604115371574,male,arctic_a0026(2).wav
0.10004734,1324.102295245829,1616.849296629153,male,arctic_a0444(8).wav
0.082752444,1940.708643347619,1556.431687521977,male,arctic_b0527(4).wav
0.035742838,1437.5946317367693,1420.9401114966747,male,arctic_b0048(4).wav
0.08647296,2376.255328021381,1649.9400669863644,male,arctic_a0356(1).wav
0.10735609,1843.8943295757495,1610.081918427371,male,arctic_a0517(7).wav
0.08576698,1836.3914402702865,1583.668237329034,male,arctic_b0424(1).wav
0.078057446,1732.7242656040403,1608.6360330288103,male,arctic_a0153(8).wav
0.076766536,1873.7210598333,1716.59182864105,male,arctic_a0432(10).wav
0.08765847,1654.3523092887715,1547.6281858150387,male,arctic_a0251(8).wav
0.06273085,2141.211870352497,1633.6929154183792,male,arctic_b0147(4).wav
0.077940635,1663.990032957547,1523.2258216667885,male,arctic_b0415(4).wav
0.08250049,1636.651488376643,1572.7625146727871,male,arctic_a0457(11).wav
0.10000276,1452.100013865166,1551.7727950132482,male,arctic_a0502(8).wav
0.058063798,1841.8062837237367,1678.3825505756708,male,arctic_b0504(1).wav
0.083839156,1348.2317260540588,1568.8905375603729,male,arctic_a0025(6).wav
0.05759919,1753.5559328701147,1559.5391079348822,male,arctic_b0080(7).wav
0.10485244,1724.1676661338474,1532.656404133144,male,arctic_a0308(2).wav
0.047215357,1732.7167704316676,1660.0918489075207,male,arctic_a0223(10).wav
0.060510635,1169.790849871924,1441.239218364374,male,arctic_a0033.wav
0.08145552,1664.129614547499,1498.543790861667,male,arctic_a0342(9).wav
0.100741,2013.5412653308217,1690.7456735049009,male,arctic_b0107(6).wav
0.070372365,1309.44903834504,1498.110763750321,male,arctic_a0314(8).wav
0.042815108,1493.5693799392675,1617.4491688523376,male,arctic_a0539.wav
